Patient_ID,Gene_1,Gene_2,Gene_3,Gene_4,Gene_5,Gene_6,Gene_7,Gene_8,Gene_9,Gene_10,Gene_11,Gene_12,Gene_13,Gene_14,Gene_15,Gene_16,Gene_17,Gene_18,Gene_19,Gene_20,Gene_21,Gene_22,Gene_23,Gene_24,Gene_25,Gene_26,Gene_27,Gene_28,Gene_29,Gene_30,Gene_31,Gene_32,Gene_33,Gene_34,Gene_35,Gene_36,Gene_37,Gene_38,Gene_39,Gene_40,Gene_41,Gene_42,Gene_43,Gene_44,Gene_45,Gene_46,Gene_47,Gene_48,Gene_49,Gene_50,True_Group
P101,7.576240317977296,7.546585891616146,6.204356827369985,7.669909808298563,8.732829081821745,6.725767880923205,9.048482651050593,8.487774821084338,7.265766678028962,7.858470362662152,9.598321807641033,8.733547813505865,8.008783654898147,7.762316683039016,8.07660907045166,10.488236442057698,8.895250494280985,13.04217791053473,11.1553249991994,11.398147265122537,10.94209225012309,10.264883199275413,10.81407551905123,9.400605237805689,13.277086498053304,9.765488001577605,9.96803371615282,10.5597407956136,12.288075724852378,11.014508999262654,9.763864203969538,12.25433836075734,11.731000626785482,11.538434957216452,11.715734241170841,10.394361900582451,10.185094895036112,7.3132846569967045,9.623884992811153,8.3831681897589,8.49909581613775,6.307729168356671,7.829614234611804,7.187176409663435,8.828058814893309,9.071080500402806,5.925513648983689,7.9779651359957295,9.121861504794252,7.813321037686555,1
P102,8.729063645002364,8.351165467627084,8.341660231952627,7.728685021931702,6.78341919586429,6.878469852574972,8.709352514455317,8.019458255518883,7.861487755392775,7.576109957677647,7.694811154519249,9.046911794488139,7.6647559181319735,6.658935286698432,8.743651775540172,10.795123336135283,11.031395865532776,12.60757830639951,10.979439442649493,11.289183673118725,9.821076508701674,10.78033054764904,11.609526045208602,9.444626266158757,11.20084509311571,11.100791072644807,11.041287455587439,12.037158898658243,11.334438514848522,12.478071898356443,10.006410484405965,11.135924567218348,11.084466786389948,9.93074550624492,11.956295002091347,10.324673305852818,7.982993925516169,8.505021088273766,8.084518475815328,7.286415330092824,6.179239722197984,7.294226516904635,6.608041619048269,9.704102078059117,7.884890306076761,7.65408067095283,8.889153824787806,6.878248897144112,7.233135961995448,8.06807226924862,1
P103,9.02876899142348,8.501685045168788,8.248325142515883,8.078117735236017,8.400235855526775,8.201652905129254,6.970027725223064,8.046079221633152,6.926311341082247,8.081082542900823,7.519352058511759,10.539381622782862,7.960105616248288,6.595760433738411,7.8658197893230755,11.519358745637888,12.673363946152524,10.410547600061282,9.41757202597636,11.816837011430982,9.61940129410035,10.563844558492516,10.742379514489006,10.930366546699892,11.689164457074336,10.316365717713612,10.72627074783324,10.985729647050611,11.149597957518788,11.097827174707923,11.43600577522258,11.843839509641738,11.392634115650967,11.453585523509219,9.417776833253523,8.05022769916568,8.479507548001608,8.72894119457045,7.307649225766205,7.340960725111355,7.425899324716402,8.536413899891343,9.033881054924208,7.592539892708398,8.90796231362705,8.123479809164595,7.875714222837564,7.788615770182031,8.746611364602158,8.32557781678707,1
P104,10.275825427647638,7.147775357002676,8.518101702029975,7.470798990188487,7.1307130130113565,7.989132862965028,8.137352479407037,10.918173555060093,7.815854184316798,6.869821270515317,8.273010717494385,5.925359962453632,7.9080432173957345,8.01602528229516,8.79460038294521,11.973622249427846,10.496430381092281,10.849385985370066,10.23387916938933,9.871937445192305,11.309894779380635,9.7264144514034,10.585373099428136,10.004826040100763,11.54968318629026,12.801430099266488,9.698412017196668,9.14698151710243,10.875113114649933,11.015697795957758,11.218659306757298,10.553679484765656,10.799360701174567,11.367510410540602,12.040430892644839,6.044951229681717,7.631060560968538,8.213808793941064,7.0820238953892645,9.7311696317673,7.364590119771263,7.9587073129927175,8.556022096842291,7.408715211198105,6.1534269521955824,7.571345473083467,9.02944055592704,7.663104873214861,7.153565698541021,8.925672209502721,1
P105,7.669225103976947,7.489839186349783,8.14945608966331,8.770750209618788,10.381713531732546,8.827236107657424,9.159839966388343,7.494033801012145,6.974131894030524,8.062331349619123,8.107169915259597,6.921487258635403,7.824705470095987,8.399317601719131,8.36039339501808,11.504287853384273,11.290964730137443,10.492991340729944,10.486099373351156,9.801048602006123,12.784775039185096,11.013450364619294,10.775146944205147,10.071207918547541,13.935657902327778,9.926671967777104,10.571152074393925,11.415836836286061,11.600212965744278,11.957932055215684,12.807608507769263,11.506157655460711,9.943969200033333,10.743054874878219,11.307832372513886,10.068226041505824,6.6021945215757025,9.202576505225228,8.179914369546417,8.83783053522948,7.898005283364068,7.157567369873673,8.750872779401332,8.654431027105622,8.972056965739721,7.986695364621364,7.40017797668015,6.4412130049761585,8.819373268139406,8.423889482443986,1
P106,7.034217367136041,7.461426326703376,7.533241188048559,6.517015568017582,7.182317603394866,6.866169643193646,7.587520988112063,7.261302501670437,6.3729950791332515,10.022590230569481,9.252540731029232,7.220980578480014,8.272421396653609,8.417465089821295,9.191085854773476,10.181394973339922,12.092106783982427,10.452094695793065,9.664137595831386,11.724136559314497,12.290758424122428,13.587908973530684,9.800274734909786,11.698919685080789,10.590198756206467,11.78335871052403,9.52951044876875,9.737230224301436,10.224125176833516,11.078964045668085,10.358918733461644,11.65905434391342,12.026894618257915,11.599577541245356,12.618787639660868,8.415826629455342,6.783103289659833,9.36337651353834,7.394843764394002,8.91041849968557,9.573734216555106,8.4566880107304,6.50384118683535,7.081787833490209,9.322744466885135,7.830877314357184,8.079573534942165,8.758824416163609,8.696322862080324,8.278799812385461,1
P107,7.791331628779534,7.687331554267643,8.857898825291343,8.553569531067794,7.742699999382211,9.082112312993141,7.870965884870216,7.148337825665607,7.241029301096655,7.0212591636902335,7.727589983396313,9.233724278336194,7.1949048189694915,8.188475761018102,7.343310654372587,10.739690958728563,9.489958788014748,10.779461770843461,10.806294620195038,11.540287944035695,11.22328091325537,9.801607875047955,12.084198244043543,11.210303040221996,11.198393517177486,10.990817646614861,10.48224255277778,11.217802339748726,11.475588435928582,9.253104308654445,10.461239162653904,10.745053029596411,11.256170605694278,12.193311005927125,10.228259185403218,7.502038153182158,7.48746588935345,7.198472409895459,7.652813504887738,8.77080221998797,6.946164504635655,8.427814395152904,6.2980977699816645,7.438662003557794,7.670510699782014,9.674859672914065,7.725197695247312,5.798756526549082,6.00111109313875,8.034029586346682,1
P108,8.613770855789909,8.375455857627253,8.16757010580099,9.162259597505667,7.460408779262869,8.894910556026826,6.367985114973583,7.095052167061934,6.192958605068184,7.725154699330208,7.953738782733658,8.11410149222652,8.061883352887135,7.072446669188272,7.809759155586784,9.502553331394251,12.36322897513225,10.696373927101998,10.511113880956309,12.588940328444084,9.75775346645077,9.874412885968031,9.903779675131435,10.932128618300517,11.431631629637597,11.739675468117834,13.571995317494968,8.750567545799235,11.608735589124416,10.44286942742777,10.413584851111226,10.380227871746122,10.091230329192026,12.684524834603451,11.842297327013902,8.023195978557375,9.351015752487001,6.487471034701125,6.669294868669073,5.822032267805312,7.300585459876713,8.161698526704752,8.102858577932334,8.14934191105988,6.588943168933918,8.803154742614023,8.239627518238997,8.733054281465998,6.107237822409948,8.31149085879779,1
P109,6.8122347600824735,7.602676747448638,8.534364898636383,8.091093606255914,7.148460020220681,8.006273156184418,6.468464684756357,9.150267395898297,7.7947159805037485,9.118549944255326,7.473468312903957,7.4764240115934175,7.235813213362153,8.876173931693076,7.290568842671524,11.644595432415176,10.61754760233071,9.02403670010838,10.429685932213534,9.820891785637151,11.033902723682338,9.80959226432551,11.925975100714616,10.908924139646974,10.82240400524126,11.655892137787582,11.963906934075862,10.979901248230348,10.22879970045071,9.22603038388787,10.31395024296482,10.382787753352037,11.107057452992297,10.654853118861972,11.687932972051428,7.387016728729311,7.942958833147058,9.183987443196889,8.341825213954966,7.939962458311435,7.398055558064823,7.366768603285023,7.1493867470480525,7.458993134217101,8.755665838744315,7.7781117287077315,6.650226930618769,9.768169293059783,8.319965191145164,6.593056599486831,1
P110,7.558151072759176,8.110886382828419,9.704592093297377,6.891887541741131,8.976040719355947,9.399486426972343,7.37134569492543,7.722486381139767,6.9636907526262295,7.796538858919695,7.963410025657069,8.65964999808237,9.090183471020447,7.251903935378353,6.032674935774006,10.978755220723759,11.29353752996864,11.249417687685042,10.673326752490956,11.124752099663935,12.515444808352248,11.38173416896251,10.626631574996916,10.499802182904004,10.83014764232227,12.63673996183064,10.816699290473803,10.980205655479292,10.517686429063698,12.098983357441965,12.959837254744675,11.450613049431388,11.082772903785425,11.036782833174234,8.615693211214253,8.745150864284817,8.134166415995843,8.428342050660724,7.288537805916295,7.615543121022909,7.588975063496827,9.021622984073039,7.621240163396907,10.082660322109797,8.430862419015037,6.724317340004268,7.871453706748043,7.348324877843584,5.805617530179976,9.59947094011379,1
P111,8.703142542220004,8.533207317899313,8.165403660299704,6.617982431307563,7.516382860444564,8.841780774784013,6.9487799702174975,5.468230683749186,7.772893992219074,7.858242445972461,8.135563416414708,8.728518643514537,8.63760581223121,8.258769805243922,9.19553138808671,9.481030219186685,11.50458181447739,11.626538363336943,9.76043771391976,9.49712939131761,10.254057873524399,10.338458557484708,11.75341946350243,10.385461216308904,10.143651481718795,10.388366263305441,12.118632334154212,11.013043374376952,10.820748974643088,10.889994501298949,12.292060334326523,10.250828273396758,12.315508290940103,11.210496298921504,10.839580618024652,10.500900497934282,6.944360510201403,7.646314240432994,6.767568760835999,8.95246197053617,9.689188933651678,9.669922781404638,9.223948753146004,7.802379532204035,7.634759022510154,6.328830227505935,10.035873535181793,8.468978078148467,7.508043095130517,9.328056888986968,1
P112,7.027235483239999,8.406622034222675,7.827370865709165,8.6386771398803,7.936426460813879,6.549072108888776,8.075576372670039,9.048864141875363,7.970783594146015,8.775115121589087,6.954470514325947,7.973739206730148,7.375489544911423,8.74698084010471,8.031491562261996,11.690073676336613,12.087710426157866,11.691618575121389,11.273118434293645,10.001787741488595,10.9972138893331,10.466909597984166,10.655936043295775,10.62546584924975,10.020074425217755,9.04266141086601,10.331856951672233,11.193379451924159,9.65182295457251,11.015682236471624,12.900268424310966,12.02305655525224,12.64354150912053,11.391127876932726,12.167509822986446,7.276035269532213,7.355659732978015,5.260859793862528,9.186145474042299,9.540323979819886,7.44682275465273,7.746048293602765,7.246137886309039,8.382653551477492,9.12493254530324,6.257228026118959,8.409438530642252,7.723328228280854,8.11339439196669,8.458994001674291,1
P113,7.811797561227179,7.896413146594219,7.786124832445361,8.97031620178828,8.418759960127497,8.22058353773736,6.729048278907717,7.621420256786846,8.898669160339175,8.037696573123922,8.659531469589139,9.766511800327633,9.038606069208816,8.093158337699743,7.489010829804273,8.446450403944102,10.831615077527147,10.67398750418315,11.390366194395376,10.846094773025312,10.679614940563205,9.22060106949278,10.060032170849933,11.476651040800558,12.715907631132694,10.902474616254377,11.327811073574123,11.952478156952806,10.18910606379975,11.366814043285443,10.259509893667841,11.864824438491011,11.151403047951733,11.29845181398144,10.21740140258141,8.707032359610785,10.084712921231016,6.992088304571794,7.660240992352477,8.231607474168092,8.786406211995816,7.440453714710531,5.16696970985726,9.359189494164024,8.760506119584143,6.257052469513335,7.392431208220444,9.568182429527326,9.447796418457866,8.938640022678944,1
P114,7.8238875660401375,8.08298741881251,7.869074194873874,9.128239783268837,7.12415759350489,7.194200345115795,9.010274586836015,7.955638544488439,9.378467355453807,7.3284877930194545,7.945221639661175,7.0775870151560465,8.007362681423567,6.521453063001201,7.512366579045037,9.563746135071883,11.693923233191258,11.716589339759652,9.269737269515655,12.333885745500574,13.497415126419854,11.046006386736341,10.358885739775356,13.824330591003047,9.68103150169749,11.020106466869098,11.179622272631924,12.345147620452416,11.359738975126788,10.501366104211549,10.048815629612044,10.658178179753865,9.993072639054855,11.047825319784684,10.435803820139514,6.505962206710249,9.255145788374904,7.502327476570961,6.731863195024688,7.831740865512458,8.06837156596766,6.253533274420967,8.331647667125763,6.952842431309735,9.711028809190788,8.523960512076735,7.600100009890683,7.254832229682649,7.895032292436376,8.61279074158329,1
P115,7.9745058714148005,7.782841192863144,8.058370290817896,7.396141068763045,7.656794073156962,5.914207561094996,8.973726230852368,8.298797780321761,7.22654415596657,9.898734981355238,8.087016480392387,6.963856428024803,8.85673742147046,8.398048216509263,8.394579985484219,10.574244395348408,11.450495723778035,10.738241709778904,11.555941451645841,9.09505554598936,10.56612653702081,12.722155097808194,10.232932544599699,10.396161702506813,10.552038661550025,9.785193864111356,8.791719223771748,10.769413601476387,11.135859424081657,10.947494931461348,10.855121438052112,11.043040870850387,12.022841471550764,10.809553814070783,10.42591742291273,7.718874515111914,8.579346759756776,9.41202687854325,7.371856260830822,8.098933787028884,8.33835744193596,7.007421993271177,8.020417167212917,6.534326142657905,6.230949696260601,8.366746407892258,7.616125258669217,8.202280407621219,7.98210502299165,7.023599951336203,1
P116,7.954745698035664,6.766898694985144,9.3909723580014,6.644029655140036,7.804214729031418,6.957728411952751,8.570421173360796,7.668568628718497,7.48133328037879,8.853201545051554,8.029430591677553,8.516644445935967,7.0186740634825355,6.595183056072493,8.107207962040134,10.681153644505269,11.626434672453945,10.92009154733745,11.20507533923463,9.376617470058758,12.888436939614257,10.835758014967968,11.697586970339199,10.163908329780373,11.308009902217341,9.697155236475254,11.452067838259671,10.644025915614167,11.029190503935567,11.697974030130098,9.76745968877972,10.315508269387202,11.457324281086766,13.098221474546747,10.861917665338519,8.591136117923933,7.89302853014152,9.942245594756299,6.252778333034744,8.094621044669358,6.374455966437939,5.493428429463283,8.297462053117817,8.13949779614746,7.7151630622577985,7.893805909960247,11.098299434071258,7.741824861968565,8.510124361250075,7.350635180386119,1
P117,8.295232575040604,7.761766324944382,7.58948151727027,9.818898532200325,9.177184963184338,8.13674664739923,5.695788064056034,7.6389907767474305,10.703027564405083,7.769338333360292,9.103217572053659,9.4419424019526,8.218963915855975,7.158178368131848,5.564687668217111,11.684163208608954,10.185243997176451,11.176150451887692,9.750179660410636,10.734762459529797,11.033719054901054,11.268593581044298,9.885177812647585,12.196910948761353,10.403105215268027,9.325530539546754,10.890976580036536,11.03437530902646,11.16058943317176,12.362132403685079,10.76355116326414,10.88038037563123,9.896815618766906,11.820553502887897,11.184309064078104,7.579972272705837,6.095325306534536,9.444412195055087,6.772320035543943,7.408721990630294,8.358344511076004,6.803442071383314,6.506490221746857,5.876052417299335,8.720996952905637,7.454813755273678,10.92727009247333,7.005644934369126,7.078548976571079,7.4346070297145985,1
P118,8.243134655138489,7.5297966612146885,8.612332214002512,7.021411610011346,6.618408281536419,6.201785260590892,5.776425832062803,7.481930980524943,7.6990196876067785,7.368562972516816,9.243405797187162,9.228030209608136,7.665197012555498,6.2060788868080365,7.433294891944947,10.400178606082939,10.342865037721943,10.302281096101755,10.346537104275193,10.613458384102241,10.364458901184443,11.208322508625592,11.360368715904862,10.08935491281751,12.271065326007033,10.019937698159385,9.382199386184663,11.380778071365052,10.18259186558566,11.321291470757387,8.59633139889947,12.392455941483068,11.672293408040403,9.499523450836998,9.521222876153715,9.672265904097527,7.262620096502041,7.165815151267376,5.733947905850718,7.6492217943984455,7.7722803851642475,8.715493096769485,6.600921571815524,6.47971320775939,8.450962634776477,9.006730071227064,6.428847648882117,9.081514086299741,8.03754184148682,9.091805339074646,1
P119,7.929779638482383,5.47772208251205,7.848032617683961,9.06014381867127,7.106253980916286,7.612035031092548,7.823866496449022,5.100486120131518,9.671347575437476,7.098624320102825,8.505735432472799,7.913298863851791,9.25761905635936,8.406056122428081,7.765075728479025,10.10648490748072,11.797850701382139,9.126558696045382,11.645890420275892,9.900955248445127,12.252283661956639,11.161299542662695,11.64412376785011,11.081988813824719,9.247622904859004,10.139270836604663,11.672389337611383,11.166655817359844,12.180989905305672,11.403274563037172,10.033298109297341,10.203935862279366,11.102917390523237,8.685955933999894,12.673441885622985,8.441746736377556,9.227034597048872,6.419396059190831,9.244565160355256,10.23149891102775,6.679121644622683,8.771401794903767,8.001109944687293,6.455566151751755,8.49288397185187,8.833603204837349,7.3988734473311535,9.165916520255223,6.333236593210803,6.505243853550356,1
P120,8.136597395588753,8.025385277972271,7.283426511575895,8.809594435971885,8.53089431421595,8.858139070934016,7.876863564647732,8.602580267978341,7.5543496969700055,10.053818690086596,7.187454229878014,10.105297429458313,8.034887947089409,6.6244891104312575,9.368079350488602,11.12590138839496,11.851124098380238,12.223855918542593,11.337955554145026,10.407759155187186,11.97571337766925,11.000755507454596,11.685857818608419,8.846269426208538,11.446981717009852,10.36141417485497,12.65330963717853,11.623087347889095,11.239857745849296,11.486309993350222,10.001559147123281,12.623256690528054,12.991370418416905,11.392913510548217,12.590403568573638,7.430851801327466,7.202886433775019,8.040924748728923,8.4349410383679,7.6060133187568795,8.537768190368483,8.306389482073413,7.001693224708945,8.51879301745172,8.863528242521522,8.171469317590391,9.152648103261692,6.782596206503048,8.467950422131851,6.829719293603225,1
P121,6.885918641766913,7.36906916626221,7.057939816425755,7.452004181258863,7.785849689288812,8.837154486331384,7.678840961294298,6.4143742932304075,9.14006784649516,7.16290986638496,7.941279572895371,8.446536506940712,8.199610418402782,9.094179547521476,8.47900314339276,10.138690420302892,13.178562173991661,11.194333463338234,10.852659773378495,11.96392542305557,11.249450945930072,11.399228192939328,13.492183998600687,10.724878571744952,10.682239105982603,11.116578512012463,12.071515935581038,9.493465969809602,9.034444108523495,10.412884729379853,9.366077040940713,10.57516865247436,11.50249969612929,10.109251136447735,9.573173423218657,8.069337161715348,8.86254348461517,6.305026561483388,8.820232398305984,8.817306203738326,8.954085102156627,9.218480214871686,10.202013924659616,7.643907951380945,8.109571580077858,7.583561566751975,8.001976844755811,9.532873355636312,6.654985516069331,7.138950327834425,1
P122,9.377180936504562,9.02003650690209,7.636868353182922,8.85440200112072,8.341215842492034,9.500274609000988,8.074509593826773,9.025632113872582,10.64201191049262,8.598099155047466,8.049328165794844,8.72244698522098,7.634719141796115,10.387967705524732,8.180071037695981,10.727066679774488,10.164310994979964,12.09722019160644,11.86718741282774,10.502645628585906,11.576451345122422,9.491444031787143,11.184970575073157,11.452756352076694,12.707329809559223,10.229181197271311,9.721647371197676,10.10457203907496,9.66343149968508,12.336657357758984,12.548639295024037,11.320216577948829,12.221294945685148,11.133958380580236,10.904888352299235,7.666962380946238,7.689609008622434,6.4521984436909685,8.264254763607338,7.959666089785956,8.745360724077877,8.09352349643861,7.837296298430908,7.128806969992369,8.07215323682176,8.738237230816162,6.85666100891614,8.087473753680738,8.233042951529484,7.2819352163817355,1
P123,7.412143695091999,8.230610848766215,6.866578981707377,8.349923715249393,7.1046456263408,9.062853693033217,10.3378277453883,7.13924319829818,8.534207862374675,7.27325809511798,9.04095417379779,6.734741590914785,8.480586758427712,7.127011033110647,7.793015410901631,9.968974724852693,11.822350470895753,10.163019645560414,11.551964259331827,10.655901971737666,10.885527628201137,11.147755907400128,10.238175328341152,11.210367113540887,12.530334564354412,10.221905214167286,12.171810143273845,12.498097633487784,10.183845010971956,9.544945394909448,11.301960900171764,10.452592477233127,12.868603219163003,11.034807540499832,10.197800591964821,6.852840488988289,9.08990495909083,7.428816025915814,8.043828799460428,8.95580274511248,7.51574164806917,7.954071171259839,7.98343159017748,8.683324511516092,8.590744335510326,7.779886268745171,8.063649061496518,7.628220988476512,6.5223875930805555,8.25760085739813,1
P124,9.892191760833068,7.1162808593089375,7.226970290397297,7.129272228356259,8.724591778723122,8.44848545419644,7.8414623075835435,7.081980938361035,8.092376791639925,6.435377872664196,8.143426566857492,8.871524386087934,6.748800863366322,6.467481723170336,9.579437891694859,10.388240360495416,12.135947845943821,10.846002334802169,10.838045183058671,11.438412699496645,10.116001143253559,11.132497143495646,10.618510585175908,9.67950655659497,11.337482074726399,10.736692193122085,10.842975171555292,9.789839056585842,12.591400367762803,11.876714186386117,11.964155884171978,10.694555297558317,9.27081711049658,12.952917382489511,10.938902491994131,7.251200203979947,8.416801574483113,9.167120788003297,7.976949443914534,9.278575167939374,9.082999938516869,6.923618812597942,7.326209894340524,8.957537163279767,5.287387436189562,7.850544306835011,6.569168798375328,7.523446198566475,7.7011799109707955,7.641755622092492,1
P125,7.447738747887391,6.902856350371186,10.291911266818687,9.86746200416135,6.837934179743717,9.582116751303568,7.600534509527147,8.12918747333171,7.936726040103084,7.340251358746034,8.983852343606147,8.125886530576658,7.523448576780758,6.695410556199527,7.10640498628088,9.358619884397903,11.01222354841517,9.803334407715603,10.73443948748146,12.370101853610372,12.199299572921586,10.967723105897381,10.91291527385685,12.879874549421007,11.520756120358712,10.672193540123477,9.573981882879547,11.393873218164742,11.829323772582862,10.368348475486357,11.291202755138032,10.636426705084972,10.815967600800997,8.512177942437669,10.778218596283864,8.969369302408055,7.3685974444334414,8.052526368215316,7.24404929330808,8.360441676292773,7.783476802463826,7.060758459317993,9.332551467665128,8.928932013532215,7.395093236071825,8.497788309417777,8.53741200282038,8.642301235011177,6.305744104004923,9.006606541032628,1
P126,7.430301037074269,7.642172066558733,10.6378817522602,8.301873380721013,7.613677524552824,5.7947056272440935,9.389764133946356,6.654790329191398,6.996561096500496,7.6686477009121505,9.416411791700293,8.773239986665759,7.84216249015974,8.30829206363882,7.3996143071288945,11.139653689565352,11.073336744778137,11.968769895681353,11.96717812243895,11.493977382205644,10.637652442453899,11.741822294390127,10.908031533796954,9.918085631286868,10.596712208089063,11.084526983784324,11.910215783664745,10.816471827842847,9.790801288760393,11.056741683296819,11.113456040056553,11.185837628902753,11.91987151595443,12.018923240089899,10.405789127618334,7.383856541951056,6.959801289044527,8.698815670280476,9.448820108337715,7.684918072091077,7.758569435275007,9.466782556898977,8.505557853215008,8.436235704801055,6.809083494026273,8.678728069279419,7.070863659490242,6.865979814065042,7.653228423233288,7.41420727655131,1
P127,7.77840030561496,6.559018365475081,8.958816306467673,9.12768629451643,6.0526575258591855,8.978457805666551,7.1894713701783735,8.856975536982786,7.931553507333584,8.028775564080998,7.814902350578781,9.212129204233486,6.7604119874749715,8.60784033873501,9.10133016488955,11.71634008054041,13.324698914323417,10.471053237275301,11.957304822593532,10.89390936465858,12.233406076352669,10.99231100427863,10.61212421813753,12.30607220387163,10.50843806098107,9.587274241099443,10.483153116826172,11.619032946588533,12.39203875158709,11.111129375296512,12.318197067234026,9.641825078522405,10.556736535182097,10.711424882845899,10.88544057252748,8.084094388250197,8.690910957392193,7.55519316182951,8.139028686953125,7.954877109675948,7.07411009610885,7.886333310918564,7.856340470102882,7.834919434996954,8.031759456581451,8.075673540613385,7.567704820892669,9.272714733971265,6.830519370796983,7.2790298915301035,1
P128,10.779963624223555,6.96200864501077,6.646245325290241,8.734476745001217,5.922880146226126,7.764726090027561,10.14582492507649,6.4550640778465995,6.018035514261287,6.500818798042301,8.898359568346986,9.124776719985812,7.487411203021491,8.683212404001068,9.390255327511989,12.787346414429825,10.75366471882015,8.698528282330013,10.179121077590313,10.573195805064742,10.741061203421609,10.81214059899128,12.11889459793067,12.274428426687582,10.828326346075217,12.098484876051819,11.35766136663109,11.064505972862571,11.906544157109964,11.072252048237916,13.057811177097761,9.561588833205441,10.484829100907982,10.87348110304605,11.43945269045799,9.267960487103089,7.975601432763844,6.577770350493793,8.842513896455005,8.754958766141964,6.058141340620594,7.9961958663292005,6.409858169319702,7.3353489024979375,7.0971910730372,8.809264698241986,8.116830174172184,6.714408999243973,8.880065962957342,6.566194176071585,1
P129,8.330113790470943,7.185989330708444,7.63432291746948,8.504270748038383,8.521449399059529,9.33696907355596,7.917746300328547,8.306450862963342,7.562262677595675,8.181989882622798,8.439486048008511,7.901690152545624,6.196249515907503,8.331470896330895,8.364561477355457,10.319826523652049,9.715612963927486,12.475879150503966,11.491445510894401,10.770918969078291,9.862967116852513,10.178185171578654,12.302590396786231,11.137661940868046,10.449412932999294,11.509689231224655,10.185601812553676,12.500843030280379,12.352800534896724,10.533425928797223,10.371329752969139,8.38186680130772,9.518419228448632,9.660530225042244,11.135190340987386,7.67376629555864,6.654664512584759,7.718835957535442,8.50533714764735,8.527839349915586,6.1003297191411185,7.871736519516169,6.61665922302839,8.901728697140275,8.784146416353499,7.101972773675541,7.2339547975996,7.538732949501693,5.74720660526866,8.335968173440577,1
P130,7.727155453659869,8.97017508256786,6.901590782037447,7.380877051750068,6.493474741960885,6.995709436505747,6.8180180039317815,8.995973678846445,7.301738151248608,8.124175684744614,7.619236596138196,6.730534733987187,7.831699576828357,8.599103331863594,6.792240607456648,11.809112790731378,10.150279078522303,10.51701607392716,11.530683123010048,10.336563842780512,11.037574859335866,10.685309171211909,11.12936800670382,8.619260894476502,9.170318184791917,11.615967006046839,12.03718140564905,10.089513296468478,10.755971647828865,11.294719252902302,11.693217601658704,8.972322728329152,10.113959753021623,10.667420620150125,11.70314019723605,10.498430483721496,7.771994273190282,6.593022537896012,8.402268077201297,9.32099578954071,8.108014120979501,7.093351454845707,8.95799394148002,8.663545618498436,6.973919155804376,8.381425617534342,8.997265567658873,9.181890042558894,7.933551024690544,7.641920553820681,1
P131,9.227273822081262,6.7898394970191145,8.438579290921005,6.629973372635571,9.065376272259602,7.741954484388838,9.268583235647469,8.491412756355526,6.77677976993807,9.424627732077244,9.55124526642773,8.882286492599215,7.23841213496378,7.693986045642591,8.145427217405759,10.296289600668567,12.692346572463205,11.144326471726037,8.296651952892642,11.33935581275622,10.651842603182686,10.925073443881551,10.6313806342143,11.807046416606687,12.11968777855338,11.283053162258653,10.660688812861842,10.958662795190829,11.019599616577628,10.197569960135162,11.578928648571235,11.460042323860467,12.540441239776673,12.255349780288475,10.31432508240987,8.820298374508965,7.049046616905528,8.69593210094085,7.483385801239892,6.976746776624416,8.280045342697404,5.325432871845859,6.249024425594772,7.822508116225717,8.082441766634842,7.630681229841811,6.4205637012824015,7.182108157861494,8.391209327237394,8.581781770628362,1
P132,7.983776882404059,9.156833781036989,8.397397023459234,7.2525443460417875,7.719497946588382,6.597133842792145,7.891861009608583,9.112100619221339,8.685290084710967,9.402009325919122,7.697114756201007,9.346099794514258,7.80669577355203,9.471585082569893,7.978143252557876,11.707231373804277,12.475112364309856,10.806572371418795,11.218388987544174,12.288863425206301,10.866996836069937,9.679107717493839,13.14300705458491,10.530235535662863,11.158756050937543,12.156006669451127,10.391506096268799,9.99213208677787,11.253737296774833,9.20692360208761,10.71209392313208,11.245038664315405,10.730048103174836,9.456549056814254,12.594177956204012,8.103538153949176,9.43115211776174,7.739963749819555,7.119988018309236,8.26918092025516,7.78421287367178,6.822238542008642,9.469784258787495,7.377729777106004,6.1597336152044315,9.328166053957332,7.495701984187376,7.392176107384376,6.234612412970026,9.740941486596991,1
P133,6.710519412790313,8.058449480705649,8.912620322540441,8.421716933003097,7.940345688007809,6.2983341417125835,7.190275164232716,8.187800338042521,7.212825930013004,8.203359459998767,8.68174340881514,8.962502885800102,6.773820642187316,10.196646054978954,8.76747934455413,7.998285846330936,9.08953658307664,10.365407771999973,6.5612798989431305,7.774737357508647,5.621568340126672,8.192651532648025,8.365394241925141,7.9608378845572405,7.34546642900169,5.950485483811675,8.373533683411768,9.455434483915326,7.408981544266568,8.440059929023144,9.431855686579949,11.457213063692514,10.606617702255342,10.237582049397085,10.23963635878387,10.60638841796699,11.382433315692536,9.687836798804483,10.602884668432146,10.958528222000853,9.90096077546814,12.796665201675017,10.14650451993866,10.33056308636651,10.021692050177503,12.798480087138117,11.552905228599482,10.063407993756357,12.10623155885997,11.200698694288878,2
